scenario,GID_2,month,herbage_anpp,herbage_prodn,total_area_rangeland,mean_anomaly_herbage_anpp,total_anomaly_herbage_prodn,rel_anomaly_mean_herbage_anpp,rel_anomaly_total_herbage_prodn,,,,,,,,,
S0_BASE_bs00_E19,ETH.8.3,2018-12,0.488298138,1086448.074,26477.94118,-0.835396322,-1657850.686,-63.11096307,-60.41072169,,,,,,,,,
S0_BASE_bs00_E19,ETH.8.4,2019-01,0.158481576,8072.427711,5533.333333,-0.039212366,-2295.901179,-19.83488488,-22.14340617,,,,,,,,,
S0_BASE_bs00_E19,ETH.8.4,2019-02,0.042065474,2071.557838,5533.333333,-0.354839593,-16782.91099,-89.40162837,-89.01290799,,,,,,,,,
S0_BASE_bs00_E19,ETH.8.4,2019-03,0.060026467,2973.872913,5533.333333,-1.116826362,-55698.89404,-94.89940753,-94.93142548,,,,,,,,,
S0_BASE_bs00_E19,ETH.8.4,2019-04,0.070589626,3513.393544,5533.333333,-2.476956257,-124608.4171,-97.22911266,-97.25777092,,,,,,,,,
S0_BASE_bs00_E19,ETH.8.4,2018-05,3.564854897,169824.6102,5533.333333,-0.270401693,-25598.28267,-7.050419885,-13.09891707,,,,,,,,,
S0_BASE_bs00_E19,ETH.8.4,2018-06,4.533187379,225047.4793,5533.333333,0.440455377,18265.79556,10.76189148,8.833372098,,,,,,,,,
S0_BASE_bs00_E19,ETH.8.4,2018-07,3.521768374,168581.2377,5533.333333,-0.224896777,-26373.3056,-6.002585449,-13.52792561,,,,,,,,,
S0_BASE_bs00_E19,ETH.8.4,2018-08,0,0,5533.333333,-0.066930264,-3402.854537,-100,-100,,,,,,,,,
S0_BASE_bs00_E19,ETH.8.4,2018-09,0,0,5533.333333,0,0,NA,NA,,,,,,,,,
S0_BASE_bs00_E19,ETH.8.4,2018-10,0.465817824,6880.050296,5533.333333,-0.807787231,-54343.89637,-63.42525322,-88.76248483,,,,,,,,,
S0_BASE_bs00_E19,ETH.8.4,2018-11,4.400869232,237297.6881,5533.333333,0.865084533,52721.27603,24.46655006,28.56338762,,,,,,,,,
S0_BASE_bs00_E19,ETH.8.4,2018-12,1.838562192,102246.5489,5533.333333,0.8796153,48488.70842,91.72721728,90.19839334,,,,,,,,,
S0_BASE_bs00_E19,ETH.8.5,2019-01,0.016162637,5102.681948,7620.833333,-0.132624042,-36335.57561,-89.1370403,-87.68606054,,,,,,,,,
S0_BASE_bs00_E19,ETH.8.5,2019-02,0.011793595,3415.054565,7620.833333,-0.020275566,-4718.422667,-63.224497,-58.01236706,,,,,,,,,
S0_BASE_bs00_E19,ETH.8.5,2019-03,0.022117402,5412.013945,7620.833333,-0.09826255,-17156.98388,-81.62700559,-76.02014061,,,,,,,,,
S0_BASE_bs00_E19,ETH.8.5,2019-04,0.074089284,14738.68989,7620.833333,-0.88458857,-199142.3263,-92.27172259,-93.1089303,,,,,,,,,
S0_BASE_bs00_E19,ETH.8.5,2018-05,1.299443107,288369.1938,7620.833333,-0.029644923,-1606.410351,-2.230471026,-0.553981207,,,,,,,,,
S0_BASE_bs00_E19,ETH.8.5,2018-06,1.083259793,230085.241,7620.833333,-0.113496849,-32612.90435,-9.483703262,-12.41459254,,,,,,,,,
S0_BASE_bs00_E19,ETH.8.5,2018-07,0.231580111,14773.56147,7620.833333,-0.123553456,-12006.94945,-34.79070067,-44.83465415,,,,,,,,,
S0_BASE_bs00_E19,ETH.8.5,2018-08,0.17191077,12408.04968,7620.833333,-0.013803824,-2920.215298,-7.43281589,-19.05117965,,,,,,,,,
S0_BASE_bs00_E19,ETH.8.5,2018-09,0.093853035,10609.52794,7620.833333,-0.017042841,-4863.407257,-15.36832738,-31.43170443,,,,,,,,,
S0_BASE_bs00_E19,ETH.8.5,2018-10,0.223592714,42884.40094,7620.833333,-0.134456627,-50456.80422,-37.55254137,-54.0563025,,,,,,,,,
S0_BASE_bs00_E19,ETH.8.5,2018-11,1.243301034,360588.7891,7620.833333,0.001443914,-9884.371557,0.116270507,-2.668039849,,,,,,,,,
S0_BASE_bs00_E19,ETH.8.5,2018-12,0.147072849,43850.44641,7620.833333,-0.516532248,-147284.9951,-77.8372936,-77.05791974,,,,,,,,,
S0_BASE_bs00_E19,ETH.8.6,2019-01,0.365363034,8299.273403,2180,-0.068559568,-2336.402799,-15.79995315,-21.96759994,,,,,,,,,
S0_BASE_bs00_E19,ETH.8.6,2019-02,0.048224606,1054.212033,2180,-0.061497273,-1505.581203,-56.04832302,-58.81651619,,,,,,,,,
S0_BASE_bs00_E19,ETH.8.6,2019-03,0.05915106,1370.682837,2180,-0.234565846,-5367.039781,-79.86120017,-79.65658554,,,,,,,,,
S0_BASE_bs00_E19,ETH.8.6,2019-04,0.073033309,1591.12385,2180,-1.378680274,-31168.76527,-94.9691654,-95.14307315,,,,,,,,,
S0_BASE_bs00_E19,ETH.8.6,2018-05,1.716118501,42169.58386,2180,-0.871566588,-16455.12637,-33.68132359,-28.06858457,,,,,,,,,
S0_BASE_bs00_E19,ETH.8.6,2018-06,3.287230539,74775.27145,2180,-0.448835746,-10103.87537,-12.01359162,-11.9038371,,,,,,,,,
S0_BASE_bs00_E19,ETH.8.6,2018-07,0.357245289,4286.943469,2180,0.054438225,81.05336171,17.9778582,1.927139313,,,,,,,,,
S0_BASE_bs00_E19,ETH.8.6,2018-08,0,0,2180,-0.019482121,-116.8927241,-100,-100,,,,,,,,,
S0_BASE_bs00_E19,ETH.8.6,2018-09,2.939720578,75427.52998,2180,0.160260966,10696.53838,5.765903764,16.52460145,,,,,,,,,
S0_BASE_bs00_E19,ETH.8.6,2018-10,2.174318664,40133.51573,2180,-0.534657985,-13781.86276,-19.73652984,-25.56202544,,,,,,,,,
S0_BASE_bs00_E19,ETH.8.6,2018-11,2.076630181,44045.88477,2180,-0.151927895,-3195.300351,-6.817318189,-6.763802268,,,,,,,,,
S0_BASE_bs00_E19,ETH.8.6,2018-12,1.6957189,38958.45786,2180,0.068947485,1014.099916,4.238301956,2.67259738,,,,,,,,,
S0_BASE_bs00_E19,ETH.8.7,2019-01,0.740196594,49945.81706,3686.666667,-0.673605773,-21142.0121,-47.6449742,-29.74069169,,,,,,,,,
S0_BASE_bs00_E19,ETH.8.7,2019-02,0.084087035,4033.393562,3686.666667,-0.423512638,-10662.83104,-83.43437959,-72.55489984,,,,,,,,,
S0_BASE_bs00_E19,ETH.8.7,2019-03,0.08765487,4776.200784,3686.666667,-0.496290667,-16315.34735,-84.98920461,-77.35490656,,,,,,,,,
S0_BASE_bs00_E19,ETH.8.7,2019-04,0.426784428,31075.48116,3686.666667,-2.04590957,-80418.68433,-82.74010336,-72.12815485,,,,,,,,,
S0_BASE_bs00_E19,ETH.8.7,2018-05,3.817184446,177509.8503,3686.666667,-0.812671173,-48961.56093,-17.55284052,-21.61931197,,,,,,,,,
S0_BASE_bs00_E19,ETH.8.7,2018-06,6.661785723,353804.435,3686.666667,0.246147412,-20661.56847,3.836678447,-5.517608617,,,,,,,,,
S0_BASE_bs00_E19,ETH.8.7,2018-07,1.463877346,4556.423207,3686.666667,0.013127262,-5806.780313,0.904860343,-56.03267659,,,,,,,,,
S0_BASE_bs00_E19,ETH.8.7,2018-08,0.186180153,1117.080916,3686.666667,-0.084471782,-10042.19593,-31.21048509,-89.98966571,,,,,,,,,
S0_BASE_bs00_E19,ETH.8.7,2018-09,2.26006296,242038.3698,3686.666667,0.17132568,39937.90026,8.202356567,19.76140894,,,,,,,,,
S0_BASE_bs00_E19,ETH.8.7,2018-10,3.74464941,202650.3962,3686.666667,0.459339213,3870.55456,13.9816086,1.947156476,,,,,,,,,
S0_BASE_bs00_E19,ETH.8.7,2018-11,2.939037207,145377.855,3686.666667,0.036866237,-20221.95631,1.270298577,-12.21134019,,,,,,,,,
S0_BASE_bs00_E19,ETH.8.7,2018-12,2.533067395,189554.823,3686.666667,-0.862286355,-20600.20889,-25.39606823,-9.8023867,,,,,,,,,
S0_BASE_bs00_E19,ETH.8.8,2019-01,0.264390588,8252.955384,1482.608696,-0.232537738,-5047.24143,-46.79502569,-37.94862212,,,,,,,,,
S0_BASE_bs00_E19,ETH.8.8,2019-02,0.026324795,857.1453733,1482.608696,-0.388013475,-11764.45852,-93.64654513,-93.20890292,,,,,,,,,
S0_BASE_bs00_E19,ETH.8.8,2019-03,0.056670462,1918.813491,1482.608696,-1.330325898,-46870.42479,-95.91415925,-96.06713784,,,,,,,,,
S0_BASE_bs00_E19,ETH.8.8,2019-04,0.257494386,6009.526695,1482.608696,-3.133718716,-107789.6592,-92.40701252,-94.71918305,,,,,,,,,
S0_BASE_bs00_E19,ETH.8.8,2018-05,5.213573017,166147.2826,1482.608696,0.194222053,553.1337832,3.869465479,0.334029787,,,,,,,,,
S0_BASE_bs00_E19,ETH.8.8,2018-06,5.376919668,176257.6002,1482.608696,0.155048765,2654.336295,2.969218652,1.528966815,,,,,,,,,
S0_BASE_bs00_E19,ETH.8.8,2018-07,3.202155919,101748.5326,1482.608696,0.197999387,5877.168513,6.590847872,6.130264825,,,,,,,,,
S0_BASE_bs00_E19,ETH.8.8,2018-08,1.89788856,62203.5765,1482.608696,0.053346037,-978.4811068,2.892101225,-1.548669264,,,,,,,,,
S0_BASE_bs00_E19,ETH.8.8,2018-09,0.987433614,13474.0434,1482.608696,0.049100417,-4209.853018,5.232727278,-23.80613931,,,,,,,,,
S0_BASE_bs00_E19,ETH.8.8,2018-10,2.271781647,73674.63342,1482.608696,0.029389928,-4784.281555,1.310650942,-6.097817637,,,,,,,,,
S0_BASE_bs00_E19,ETH.8.8,2018-11,2.168182617,66203.51629,1482.608696,0.106836689,-2595.074661,5.182860727,-3.771988096,,,,,,,,,
S0_BASE_bs00_E19,ETH.8.8,2018-12,1.538420965,47582.32508,1482.608696,0.141084587,5742.201866,10.0966803,13.72415142,,,,,,,,,
S0_BASE_bs00_E19,ETH.8.9,2019-01,1.002676273,48395.12594,6180,-0.035283136,7401.021178,-3.399278974,18.05386707,,,,,,,,,
S0_BASE_bs00_E19,ETH.8.9,2019-02,0.056889898,3458.497238,6180,-0.055362852,-1057.014164,-49.31981807,-23.408515,,,,,,,,,
S0_BASE_bs00_E19,ETH.8.9,2019-03,0.069980154,4111.845137,6180,-0.126076853,-3033.281048,-64.30622135,-42.45244897,,,,,,,,,
S0_BASE_bs00_E19,ETH.8.9,2019-04,0.328273637,13278.10165,6180,-1.18564828,-61175.28018,-78.3163429,-82.16588512,,,,,,,,,
S0_BASE_bs00_E19,ETH.8.9,2018-05,3.497672662,196666.2929,6180,-0.215441229,-23886.90713,-5.802171318,-10.8304514,,,,,,,,,
S0_BASE_bs00_E19,ETH.8.9,2018-06,4.455240437,72187.00876,6180,0.831610843,-17461.75848,22.94966473,-19.47796832,,,,,,,,,
S0_BASE_bs00_E19,ETH.8.9,2018-07,0,0,6180,-0.217577666,-68754.54244,-100,-100,,,,,,,,,
S0_BASE_bs00_E19,ETH.8.9,2018-08,1.530299462,362688.457,6180,-1.690121025,-18904.5241,-52.48137725,-4.954106872,,,,,,,,,
S0_BASE_bs00_E19,ETH.8.9,2018-09,6.414253525,443438.4368,6180,1.419493243,88057.09041,28.41964704,24.77819708,,,,,,,,,
S0_BASE_bs00_E19,ETH.8.9,2018-10,3.284402913,248884.4568,6180,0.322901934,30390.82707,10.90332018,13.90925086,,,,,,,,,
S0_BASE_bs00_E19,ETH.8.9,2018-11,2.382197034,183648.7827,6180,-0.112202542,-442.9920179,-4.498178374,-0.240636508,,,,,,,,,
S0_BASE_bs00_E19,ETH.8.9,2018-12,3.071107552,201514.2959,6180,-0.064357815,6883.528942,-2.052576158,3.536711616,,,,,,,,,
S0_BASE_bs00_E02,ETH.8.1,2019-01,0.305061002,99143.58809,13157.69231,-0.149287883,-45786.16803,-32.85754358,-31.59197204,,,,,,,,,
S0_BASE_bs00_E02,ETH.8.1,2019-02,0.067963964,23666.37039,13157.69231,-0.419233833,-126927.749,-86.05002649,-84.28466498,,,,,,,,,
S0_BASE_bs00_E02,ETH.8.1,2019-03,1.44990816,450360.7782,13157.69231,0.461784726,136087.599,46.73350618,43.30232677,,,,,,,,,
S0_BASE_bs00_E02,ETH.8.1,2019-04,3.915518406,1259437.77,13157.69231,0.941246606,304798.1967,31.64628754,31.92809151,,,,,,,,,
S0_BASE_bs00_E02,ETH.8.1,2018-05,5.24440629,1730387.845,13157.69231,0.586208159,202849.6669,12.58444021,13.27951535,,,,,,,,,
S0_BASE_bs00_E02,ETH.8.1,2018-06,5.107489687,1668855.873,13157.69231,0.781839474,257713.6665,18.07449597,18.26277078,,,,,,,,,
S0_BASE_bs00_E02,ETH.8.1,2018-07,3.989183159,1242455.429,13157.69231,0.993344189,378518.9121,33.15746272,43.81327849,,,,,,,,,
S0_BASE_bs00_E02,ETH.8.1,2018-08,1.901756131,530863.5225,13157.69231,1.070582271,325567.2606,128.8036501,158.5841152,,,,,,,,,
S0_BASE_bs00_E02,ETH.8.1,2018-09,0.691545737,255899.7136,13157.69231,-0.150048985,-123215.4699,-17.82912619,-32.50080062,,,,,,,,,
S0_BASE_bs00_E02,ETH.8.1,2018-10,2.018333207,681246.8318,13157.69231,-0.286855223,-129663.4575,-12.4438948,-15.98986462,,,,,,,,,
S0_BASE_bs00_E02,ETH.8.1,2018-11,1.869122924,628653.5393,13157.69231,-0.946264283,-323426.6103,-33.61044905,-33.97052343,,,,,,,,,
S0_BASE_bs00_E02,ETH.8.1,2018-12,1.197252866,400579.6288,13157.69231,-0.242632791,-67446.5987,-16.85083741,-14.41085878,,,,,,,,,
S0_BASE_bs00_E02,ETH.8.10,2019-01,0.8792136,97989.44873,5480,0.237968544,25606.83699,37.11039043,35.37705586,,,,,,,,,
S0_BASE_bs00_E02,ETH.8.10,2019-02,0.219404362,29835.4392,5480,-0.276430711,-27708.25822,-55.75053601,-48.15168205,,,,,,,,,
S0_BASE_bs00_E02,ETH.8.10,2019-03,1.02796673,119533.0749,5480,0.356906317,41175.05614,53.18542258,52.54734207,,,,,,,,,
S0_BASE_bs00_E02,ETH.8.10,2019-04,2.320372234,267628.5305,5480,0.582385013,71022.25208,33.50916545,36.12410175,,,,,,,,,
S0_BASE_bs00_E02,ETH.8.10,2018-05,2.900894223,320753.4214,5480,0.356505641,41409.85716,14.01144634,14.82398826,,,,,,,,,
S0_BASE_bs00_E02,ETH.8.10,2018-06,2.635843347,286222.0646,5480,0.114560865,9738.6698,4.543753673,3.522334427,,,,,,,,,
S0_BASE_bs00_E02,ETH.8.10,2018-07,2.340096603,245708.6577,5480,0.422176975,53939.43037,22.01223498,28.12726062,,,,,,,,,
S0_BASE_bs00_E02,ETH.8.10,2018-08,1.843980575,180396.0311,5480,0.443991862,56052.1456,31.71396007,45.07832883,,,,,,,,,
S0_BASE_bs00_E02,ETH.8.10,2018-09,0.362602793,33721.96932,5480,0.063892344,7015.628491,21.38939039,26.26952354,,,,,,,,,
S0_BASE_bs00_E02,ETH.8.10,2018-10,0.669735355,100932.4451,5480,-3.09E-05,1360.872582,-0.004610562,1.366728021,,,,,,,,,
S0_BASE_bs00_E02,ETH.8.10,2018-11,0.98113586,132763.1244,5480,-0.061687441,-14926.62305,-5.915426037,-10.10674289,,,,,,,,,
S0_BASE_bs00_E02,ETH.8.10,2018-12,0.831268222,137698.862,5480,-0.223835454,3446.679477,-21.21454594,2.567317277,,,,,,,,,
S0_BASE_bs00_E02,ETH.8.11,2019-01,0.032933799,12340.58845,19340,-0.161162206,-59599.19102,-83.03221176,-82.84594623,,,,,,,,,
S0_BASE_bs00_E02,ETH.8.11,2019-02,0.031245865,11571.47255,19340,-0.163668553,-57339.79402,-83.96944399,-83.20815575,,,,,,,,,
S0_BASE_bs00_E02,ETH.8.11,2019-03,0.438868681,155595.0917,19340,-0.05397596,-31035.62858,-10.95192195,-16.62943192,,,,,,,,,
S0_BASE_bs00_E02,ETH.8.11,2019-04,2.737860359,1005892.789,19340,0.739558903,275343.3902,37.00937619,37.68990715,,,,,,,,,
S0_BASE_bs00_E02,ETH.8.11,2018-05,3.398847796,1179614.024,19340,0.639830951,225925.2762,23.19054168,23.68962376,,,,,,,,,
S0_BASE_bs00_E02,ETH.8.11,2018-06,3.320552444,1146118.668,19340,0.877903132,274524.134,35.94061284,31.49677094,,,,,,,,,
S0_BASE_bs00_E02,ETH.8.11,2018-07,0,0,19340,-0.058235429,-18389.35774,-100,-100,,,,,,,,,
S0_BASE_bs00_E02,ETH.8.11,2018-08,0,0,19340,-0.450463858,-171805.4076,-100,-100,,,,,,,,,
S0_BASE_bs00_E02,ETH.8.11,2018-09,1.870174369,798430.579,19340,-0.515779694,-140370.3826,-21.61733546,-14.95209191,,,,,,,,,
S0_BASE_bs00_E02,ETH.8.11,2018-10,3.265775193,1182611.72,19340,-0.178973109,-95711.31533,-5.195535146,-7.487255777,,,,,,,,,
S0_BASE_bs00_E02,ETH.8.11,2018-11,1.087813673,386593.6929,19340,-1.181859679,-470420.713,-52.07179606,-54.89064242,,,,,,,,,
S0_BASE_bs00_E02,ETH.8.11,2018-12,0.87426548,346670.1971,19340,0.180757616,82376.96092,26.06424898,31.16877379,,,,,,,,,
S0_BASE_bs00_E02,ETH.8.12,2019-01,0.089238735,3403.330708,2800,-0.212086049,-9577.391919,-70.38453535,-73.78165449,,,,,,,,,
S0_BASE_bs00_E02,ETH.8.12,2019-02,0.033501995,1334.053087,2800,-0.343545268,-15371.28197,-91.11464309,-92.01420934,,,,,,,,,
S0_BASE_bs00_E02,ETH.8.12,2019-03,1.589274037,71072.76352,2800,0.747176035,30722.00519,88.7279193,76.13736758,,,,,,,,,
S0_BASE_bs00_E02,ETH.8.12,2019-04,3.45545696,155676.9711,2800,1.23628371,49475.38836,55.70920209,46.58630039,,,,,,,,,
S0_BASE_bs00_E02,ETH.8.12,2018-05,2.883394748,143327.2374,2800,-0.548181638,-18728.28782,-15.97463021,-11.55671045,,,,,,,,,
S0_BASE_bs00_E02,ETH.8.12,2018-06,4.931211328,240966.1789,2800,1.191408772,60523.61733,31.85753135,33.54176355,,,,,,,,,
S0_BASE_bs00_E02,ETH.8.12,2018-07,1.405043721,65259.77553,2800,-0.379337797,-22565.1999,-21.25878313,-25.69337457,,,,,,,,,
S0_BASE_bs00_E02,ETH.8.12,2018-08,0,0,2800,-0.050382474,-2886.243194,-100,-100,,,,,,,,,
S0_BASE_bs00_E02,ETH.8.12,2018-09,0.954222828,82820.3565,2800,-0.022480048,8569.13416,-2.301626036,11.54073144,,,,,,,,,
S0_BASE_bs00_E02,ETH.8.12,2018-10,2.3155408,121612.3054,2800,-0.154169888,1210.526864,-6.242427058,1.005406132,,,,,,,,,
S0_BASE_bs00_E02,ETH.8.12,2018-11,2.743291214,133224.0843,2800,-0.282187124,-14174.16031,-9.327025105,-9.61623413,,,,,,,,,
S0_BASE_bs00_E02,ETH.8.12,2018-12,0.654670843,28851.84924,2800,-0.370931721,-19851.13566,-36.16719905,-40.75958732,,,,,,,,,
S0_BASE_bs00_E02,ETH.8.13,2019-01,0.413649813,21129.33946,3884.615385,-0.097911342,898.6819024,-19.13971407,4.44217841,,,,,,,,,
S0_BASE_bs00_E02,ETH.8.13,2019-02,0.050791197,2652.727736,3884.615385,3.48E-04,693.4593387,0.689201405,35.39378984,,,,,,,,,
S0_BASE_bs00_E02,ETH.8.13,2019-03,0.182678933,3244.449378,3884.615385,0.097220615,112.7825568,113.7637828,3.601358742,,,,,,,,,
S0_BASE_bs00_E02,ETH.8.13,2019-04,0.678314627,25175.88115,3884.615385,0.067162072,2907.13446,10.98941204,13.05477358,,,,,,,,,
S0_BASE_bs00_E02,ETH.8.13,2018-05,1.18710847,50991.00568,3884.615385,-1.065324051,-62780.4323,-47.29660226,-55.18118907,,,,,,,,,
S0_BASE_bs00_E02,ETH.8.13,2018-06,2.656616322,94423.13412,3884.615385,-1.168669493,-78023.11333,-30.55116793,-45.24488905,,,,,,,,,
S0_BASE_bs00_E02,ETH.8.13,2018-07,0,0,3884.615385,-0.053185031,-1197.788949,-100,-100,,,,,,,,,
S0_BASE_bs00_E02,ETH.8.13,2018-08,0.556189072,121471.6934,3884.615385,-1.55872064,-32360.21464,-73.70152168,-21.03608742,,,,,,,,,
S0_BASE_bs00_E02,ETH.8.13,2018-09,3.746324797,186507.4559,3884.615385,-0.646565358,-68643.32249,-14.71845039,-26.90304256,,,,,,,,,
S0_BASE_bs00_E02,ETH.8.13,2018-10,2.199171542,107339.2617,3884.615385,-0.163291695,-21603.58002,-6.911925333,-16.7543849,,,,,,,,,
S0_BASE_bs00_E02,ETH.8.13,2018-11,1.84977361,97878.67161,3884.615385,0.115315565,2849.186932,6.648507019,2.998213598,,,,,,,,,
S0_BASE_bs00_E02,ETH.8.13,2018-12,2.826192989,150160.8988,3884.615385,0.201595459,13241.91141,7.68100466,9.671347752,,,,,,,,,
S0_BASE_bs00_E02,ETH.8.14,2019-01,0.031650257,22878.86667,21954.54545,-0.05627238,-37579.69016,-64.00215185,-62.1577691,,,,,,,,,
S0_BASE_bs00_E02,ETH.8.14,2019-02,0.0165147,11803.06441,21954.54545,-0.129181378,-83450.91601,-88.66496621,-87.60884914,,,,,,,,,
S0_BASE_bs00_E02,ETH.8.14,2019-03,0.053414595,31109.86103,21954.54545,-0.182656249,-125303.6262,-77.37348916,-80.1104997,,,,,,,,,
S0_BASE_bs00_E02,ETH.8.14,2019-04,1.898964805,1244890.211,21954.54545,0.389758276,216392.5876,25.82537702,21.03967795,,,,,,,,,
S0_BASE_bs00_E02,ETH.8.14,2018-05,2.342385957,1628041.336,21954.54545,0.494195774,355860.0358,26.73944374,27.97243095,,,,,,,,,
S0_BASE_bs00_E02,ETH.8.14,2018-06,2.237298174,1546072.419,21954.54545,0.331851955,220958.8542,17.41597066,16.67471076,,,,,,,,,
S0_BASE_bs00_E02,ETH.8.14,2018-07,0.610991922,345094.4729,21954.54545,0.504403263,281624.4972,473.2241411,443.7129431,,,,,,,,,
S0_BASE_bs00_E02,ETH.8.14,2018-08,0.069633559,53803.251,21954.54545,-0.208517801,-147194.2164,-74.96558738,-73.23187615,,,,,,,,,
S0_BASE_bs00_E02,ETH.8.14,2018-09,0.920881108,659292.7202,21954.54545,-0.282425955,-194003.4297,-23.4708134,-22.73576761,,,,,,,,,
S0_BASE_bs00_E02,ETH.8.14,2018-10,2.63658762,1912044.058,21954.54545,-0.392596375,-224912.174,-12.96046642,-10.52488444,,,,,,,,,
S0_BASE_bs00_E02,ETH.8.14,2018-11,1.300671781,895987.2244,21954.54545,-0.870280719,-642523.9111,-40.08750625,-41.76270787,,,,,,,,,
S0_BASE_bs00_E02,ETH.8.14,2018-12,0.883874857,611650.6004,21954.54545,0.360752377,249680.3775,68.9613602,68.97815391,,,,,,,,,
S0_BASE_bs00_E02,ETH.8.15,2019-01,0.038363566,4292.440814,10150,-0.027025033,-3317.790558,-41.32988521,-43.59644793,,,,,,,,,
S0_BASE_bs00_E02,ETH.8.15,2019-02,0.005098967,271.4587676,10150,-0.137111347,-15261.41199,-96.41448864,-98.25235932,,,,,,,,,
S0_BASE_bs00_E02,ETH.8.15,2019-03,0.712832195,70778.40262,10150,-0.144056421,-31518.01147,-16.81156903,-30.81047537,,,,,,,,,
S0_BASE_bs00_E02,ETH.8.15,2019-04,2.42628114,257772.8495,10150,0.270960061,-1079.356092,12.57167962,-0.416977746,,,,,,,,,
S0_BASE_bs00_E02,ETH.8.15,2018-05,3.903565106,524520.798,10150,1.100101534,205533.5842,39.24080002,64.43317328,,,,,,,,,
S0_BASE_bs00_E02,ETH.8.15,2018-06,4.724632595,533337.3711,10150,2.207627985,256734.5925,87.70853962,92.81706924,,,,,,,,,
S0_BASE_bs00_E02,ETH.8.15,2018-07,2.863485963,271712.0253,10150,1.162987216,97653.07146,68.39094816,56.10344617,,,,,,,,,
S0_BASE_bs00_E02,ETH.8.15,2018-08,0.915444611,133924.6978,10150,0.108941738,18027.00033,13.50791698,15.55423509,,,,,,,,,
S0_BASE_bs00_E02,ETH.8.15,2018-09,0.978569771,221285.2193,10150,-0.684033743,-43833.75594,-41.1423251,-16.53361699,,,,,,,,,
S0_BASE_bs00_E02,ETH.8.15,2018-10,3.682914457,408447.5816,10150,-0.09018036,-24033.70264,-2.390089945,-5.557165943,,,,,,,,,
S0_BASE_bs00_E02,ETH.8.15,2018-11,1.967701006,172685.0229,10150,-0.394130174,-56132.00306,-16.68748288,-24.53139264,,,,,,,,,
S0_BASE_bs00_E02,ETH.8.15,2018-12,0.262180806,31175.52133,10150,-0.093413372,-9174.075105,-26.26965733,-22.73647302,,,,,,,,,
S0_BASE_bs00_E02,ETH.8.16,2019-01,0.550287595,21172.08038,2475,-0.225407618,-7316.023634,-29.05878678,-25.68097769,,,,,,,,,
S0_BASE_bs00_E02,ETH.8.16,2019-02,0.048913861,1960.499413,2475,-0.091836717,-1544.931773,-65.24784382,-44.0725175,,,,,,,,,
S0_BASE_bs00_E02,ETH.8.16,2019-03,0.734010993,20843.8392,2475,0.520542113,14266.33808,243.8491811,216.8960192,,,,,,,,,
S0_BASE_bs00_E02,ETH.8.16,2019-04,1.993334028,64745.82333,2475,0.522236111,15421.04591,35.49975194,31.26429902,,,,,,,,,
S0_BASE_bs00_E02,ETH.8.16,2018-05,2.248526697,62054.08049,2475,-0.510196741,-26823.75355,-18.49394303,-30.1804762,,,,,,,,,
S0_BASE_bs00_E02,ETH.8.16,2018-06,3.617404546,120496.4996,2475,-0.616579638,-34560.88305,-14.56263441,-22.28909224,,,,,,,,,
S0_BASE_bs00_E02,ETH.8.16,2018-07,0,0,2475,-0.050206615,-525.1908308,-100,-100,,,,,,,,,
S0_BASE_bs00_E02,ETH.8.16,2018-08,0,0,2475,-0.496881796,-37668.70432,-100,-100,,,,,,,,,
S0_BASE_bs00_E02,ETH.8.16,2018-09,4.460003384,198013.2162,2475,0.964561099,37869.48783,27.59482264,23.64718758,,,,,,,,,
S0_BASE_bs00_E02,ETH.8.16,2018-10,1.91492418,76092.89112,2475,-0.331454058,-2261.698265,-14.75504225,-2.88649112,,,,,,,,,
S0_BASE_bs00_E02,ETH.8.16,2018-11,2.303241761,82053.79666,2475,0.30045954,13633.25182,15.00210742,19.92566978,,,,,,,,,
S0_BASE_bs00_E02,ETH.8.16,2018-12,2.709745578,107539.6757,2475,0.436693182,18081.13746,19.2117517,20.21175151,,,,,,,,,
S0_BASE_bs00_E02,ETH.8.17,2019-01,0.042819267,4601.824357,6850,-0.070982452,-7637.620861,-62.37379617,-62.40169162,,,,,,,,,
S0_BASE_bs00_E02,ETH.8.17,2019-02,0.01360832,1079.355111,6850,-0.201560292,-21853.48636,-93.67550856,-95.29340875,,,,,,,,,
S0_BASE_bs00_E02,ETH.8.17,2019-03,0.871367839,94794.90929,6850,0.077622185,4821.61829,9.77922649,5.358944011,,,,,,,,,
S0_BASE_bs00_E02,ETH.8.17,2019-04,2.190808305,245811.2323,6850,0.111416495,10557.50242,5.358128976,4.487708837,,,,,,,,,
S0_BASE_bs00_E02,ETH.8.17,2018-05,2.030149613,220385.4676,6850,-0.762783815,-87588.749,-27.31120647,-28.44028632,,,,,,,,,
S0_BASE_bs00_E02,ETH.8.17,2018-06,4.601549156,494648.8256,6850,2.056947565,220234.5699,80.83574155,80.25624231,,,,,,,,,
S0_BASE_bs00_E02,ETH.8.17,2018-07,1.531600598,181114.3204,6850,-0.287927374,-28572.24125,-15.82428949,-13.62616709,,,,,,,,,
S0_BASE_bs00_E02,ETH.8.17,2018-08,0.271180713,49981.18844,6850,-0.045933439,5243.444194,-14.48482798,11.72040362,,,,,,,,,
S0_BASE_bs00_E02,ETH.8.17,2018-09,0.766118629,84011.62446,6850,-0.447951209,-41599.6814,-36.89665906,-33.11778436,,,,,,,,,
