P0,R0,dR,dC,S0,Region,Shock,iso3,Country
0.0,0.0,0.0,-26676.210456664303,257733750000,NAF,Mid,DMA,Dominica
0.0,269204000000.0,-3600.64413345609,0.0,57486250000,NAF,Mid,DOM,Dominican Republic
8561136096000.0,2745480000000.0,-3275401.08181987,0.0,9542117972000,NAF,Mid,BLR,Belarus
19250424000.0,579156000000.0,-14323270.722090302,0.0,5025238952000,NAF,Mid,ECU,Ecuador
30731979276000.0,14522988000000.0,-3149.33208967098,0.0,30793351300000,NAF,Mid,EGY,Egypt
0.0,0.0,0.0,-30331632.7889302,14007101596000,NAF,Mid,AND,Andorra
0.0,340012000000.0,-15554718.643250598,0.0,2706226240000,NAF,Mid,SLV,El Salvador
0.0,0.0,0.0,-15033237.435501002,7529540752000,NAF,Mid,GNQ,Equatorial Guinea
1853795524000.0,152204009600.361,-8842255.74219112,0.0,1921347860000,NAF,Mid,EST,Estonia
0.0,0.0,0.0,-11252.5882690006,-1531465124000,NAF,Mid,FRO,Faroe Islands
0.0,0.0,0.0,-632248.181945249,1929602880000,NAF,Mid,FLK,Falkland Islands (Malvinas)
0.0,109552000000.0,-16805775.242350303,0.0,3120591376000,NAF,Mid,FJI,Fiji
3113347600000.0,249990200171.897,-1965968.10924387,0.0,6557522050000,NAF,Mid,FIN,Finland
125411587196000.0,10084793091464.8,-99308037.23555909,0.0,135290914144000,NAF,Mid,FRA,France
11370696000.0,326652000000.0,-4982.7496205935795,0.0,80401562000,NAF,Mid,AGO,Angola
0.0,0.0,0.0,-2479725.1030904,513704548000,NAF,Mid,PYF,French Polynesia
0.0,0.0,0.0,-43362.3375758638,24900516000,NAF,Mid,DJI,Djibouti
308215200000.0,304608000000.0,-66027417.348080896,0.0,757276384000,NAF,Mid,GEO,Georgia
0.0,0.0,0.0,-3198665.42302069,5065465250000,NAF,Mid,GAB,Gabon
0.0,0.0,0.0,-15724053.340846801,1946164204000,NAF,Mid,GMB,Gambia
84319235200000.0,6747122335380.81,-406106.169788785,0.0,84606318086000,NAF,Mid,DEU,Germany
84319235200000.0,6747122335380.81,-406106.169788785,0.0,84606318086000,NAF,Mid,DEU,Germany Fr
84319235200000.0,6747122335380.81,-406106.169788785,0.0,84606318086000,NAF,Mid,DEU,Germany Nl
0.0,0.0,0.0,-8311.185286392809,2283254000,NAF,Mid,ATG,Antigua and Barbuda
788546612000.0,609216000000.0,-1583.25680583043,0.0,790652564000,NAF,Mid,BIH,Bosnia and Herzegovina
0.0,430192000000.0,-440063.78175713203,0.0,854771646000,NAF,Mid,GHA,Ghana
0.0,0.0,0.0,-102576.900080557,-40134556160000,NAF,Mid,GIB,Gibraltar
0.0,0.0,0.0,-18385937.9379747,5870855974000,NAF,Mid,KIR,Kiribati
5584841388000.0,441968667718.41705,-188471604.19414198,0.0,7283937716000,NAF,Mid,GRC,Greece
0.0,0.0,0.0,-6545575.76096817,2605002584000,NAF,Mid,GRL,Greenland
0.0,0.0,0.0,-47485754.3722221,-75537801574000,NAF,Mid,GRD,Grenada
0.0,0.0,0.0,-1127526.7510508,2537393542000,NAF,Mid,GUM,Guam
4063444000.0,423512000000.0,-1188461.7845136998,0.0,-3253112796000,NAF,Mid,GTM,Guatemala
38243837004000.0,5773524000000.0,-3992489.77557722,0.0,45216059036000,NAF,Mid,ARG,Argentina
0.0,182364000000.0,-14431.2910900015,0.0,41704164000,NAF,Mid,GIN,Guinea
0.0,39412000000.0,-91375768.19268009,0.0,5290080328000,NAF,Mid,GUY,Guyana
0.0,0.0,0.0,-31519555.8278913,9007030692000,NAF,Mid,HTI,Haiti
0.0,0.0,0.0,0.0,3671656000,NAF,Mid,VAT,Holy See
4002656000.0,50100000000.0,-294.913039462228,0.0,4011752000,NAF,Mid,HND,Honduras
16877547720000.0,1347491253681.37,-66721686.0987063,0.0,27409534344000,NAF,Mid,HUN,Hungary
2916659676000.0,230010539782.862,-12487.7567825216,0.0,2846978008000,NAF,Mid,HRV,Croatia
0.0,0.0,0.0,-107923.99723507,690903032000,NAF,Mid,ISL,Iceland
1072781948000.0,247160000000.0,-247160000000.0,-1177739306.77012,7119771960000,FSU,High,ARM,Armenia
82885904928000.0,15681300000000.0,-2421506493.0692897,0.0,83905213988000,FSU,High,AUS,Australia
309324080000000.0,55914272000000.0,-4080860916.70574,0.0,333674785966000,FSU,High,IND,India
0.0,5494300000000.0,-1241114.3843208,0.0,4033194000,FSU,High,IDN,Indonesia
36615262356000.0,29468820000000.0,0.0,0.0,36615277116000,FSU,High,IRN,Iran (Islamic Republic of)
12019859736000.0,2553764000000.0,-9607885690.05255,0.0,14378872196000,FSU,High,IRQ,Iraq
2214086000000.0,177937669735.37198,-102991.063740955,0.0,2214596370000,FSU,High,IRL,Ireland
588833316000.0,909816000000.0,0.0,0.0,588860622000,FSU,High,ISR,Israel
25077098088000.0,1998369715165.48,-4941257.66636474,0.0,25089479154000,FSU,High,ITA,Italy
0.0,247828000000.0,-10674908759.8693,0.0,-22110132206000,FSU,High,CIV,Cote d'Ivoire
43761446864000.0,9844316000000.0,-9844316000000.0,-2479871103314.97,44623441862000,FSU,High,KAZ,Kazakhstan
0.0,0.0,0.0,-1176229.35926609,51514868000,FSU,High,JAM,Jamaica
5593379764000.0,446305650418.49,-49932109999.3162,0.0,-56210176696000,FSU,High,AUT,Austria
2883555600000.0,4092836000000.0,-3632701146.3344703,0.0,3076841522000,FSU,High,JPN,Japan
85670332000.0,1603868000000.0,-16988287833.9286,0.0,4773109584000,FSU,High,JOR,Jordan
2203573684000.0,693384000000.0,-661089544088.9829,0.0,2251464854000,FSU,High,KGZ,Kyrgyzstan
1051288380000.0,549764000000.0,-86117485.861634,0.0,1323842654000,FSU,High,KEN,Kenya
0.0,0.0,0.0,-158225907.14726,12301892380000,FSU,High,KHM,Cambodia
192384000000.0,0.0,0.0,-5822246.32273956,255533928000,FSU,High,PRK,Democratic People's Republic of Korea
96607496000.0,4884416000000.0,-2374180528.90843,0.0,251267364000,FSU,High,KOR,Republic of Korea
177688000.0,0.0,0.0,-122202458.40945801,7179770994000,FSU,High,KWT,Kuwait
5848139600000.0,472926890509.82104,-29151815.0376883,0.0,5904820046000,FSU,High,LVA,Latvia
0.0,0.0,0.0,-47322971.285941795,657716474000,FSU,High,BHS,Bahamas
0.0,0.0,0.0,-135596.907417265,14000168000,FSU,High,LAO,Lao People's Democratic Republic
473913936000.0,168336000000.0,-15331269.840759302,0.0,478213490000,FSU,High,LBN,Lebanon
32290452000.0,0.0,0.0,-4946560.00081143,744560840000,FSU,High,LSO,Lesotho
0.0,0.0,0.0,-26153977.902388897,1276118086000,FSU,High,LBR,Liberia
644944648000.0,385436000000.0,-7903366.67822857,0.0,879822262000,FSU,High,LBY,Libya
11573514828000.0,936022831144.981,-7837541483.87365,0.0,29072559058000,FSU,High,LTU,Lithuania
0.0,0.0,0.0,-92604.6211249163,7866350000,FSU,High,MHL,Marshall Islands
20040000000.0,0.0,0.0,-962247.266618015,69879672000,FSU,High,MDG,Madagascar
0.0,64796000000.0,-7184556510.11745,0.0,-11181712084000,FSU,High,BHR,Bahrain
4592500000.0,48764000000.0,-491734243.948646,0.0,707923922000,FSU,High,MWI,Malawi
0.0,1114224000000.0,-257272432.526535,0.0,94540652000,FSU,High,MYS,Malaysia
0.0,0.0,0.0,-9408688.47176188,1638291986000,FSU,High,MDV,Maldives
126293416000.0,28056000000.0,-31668232.564890303,0.0,217797994000,FSU,High,MLI,Mali
38117416000.0,3021819841.46514,-12124660.2050711,0.0,178458812000,FSU,High,MLT,Malta
23116140000.0,85504000000.0,-1572916290.1707199,0.0,2052074256000,FSU,High,MRT,Mauritania
0.0,16032000000.0,-16032000000.0,-181404788.402745,-70146479868000,FSU,High,MUS,Mauritius
11940552104000.0,2187032000000.0,-5580701.48962822,0.0,11946583378000,FSU,High,MEX,Mexico
0.0,0.0,0.0,-1221600.29287719,58991152000,FSU,High,BRB,Barbados
1331938560000.0,0.0,0.0,-16980928.907511,1503756578000,FSU,High,MNG,Mongolia
0.0,0.0,0.0,-31671524.797654998,3063552590000,FSU,High,MSR,Montserrat
17858077532000.0,15793524000000.0,-7299140259.39828,0.0,35778380246000,FSU,High,MAR,Morocco
63814708000.0,238476000000.0,-25712.4210445942,0.0,64095954000,FSU,High,MOZ,Mozambique
0.0,0.0,0.0,-68869371.5007115,5877655928000,FSU,High,FSM,Micronesia (Federated States of)
3220270352000.0,935868000000.0,-935868000000.0,-312004890.771667,3265772770000,FSU,High,MDA,Republic of Moldova
43720600000.0,22712000000.0,-1088233294.24394,0.0,841134616000,FSU,High,NAM,Namibia
0.0,0.0,0.0,-76723.9704945338,4367412000,FSU,High,NRU,Nauru
6124964812000.0,0.0,0.0,-162900904.793939,6805072618000,FSU,High,NPL,Nepal
4180160300000.0,334309389344.194,-700413986.4769759,0.0,3532988460000,FSU,High,NLD,Netherlands
0.0,0.0,0.0,-30921871.1135019,2684360154000,FSU,High,NA.,
50768000.0,0.0,0.0,-6994985.74199811,554410232000,FSU,High,NCL,New Caledonia
848044704000.0,0.0,0.0,-253719401.004514,-5906013636000,FSU,High,MKD,The former Yugoslav Republic of Macedonia
0.0,0.0,0.0,-4246438.53011203,536227432000,FSU,High,VUT,Vanuatu
1484825056000.0,796924000000.0,-1806499772.3886898,0.0,2947417592000,FSU,High,NZL,New Zealand
0.0,45424000000.0,-1458325823.1286,0.0,-1568792656000,FSU,High,NIC,Nicaragua
17973208000.0,6680000000.0,-2993968550.2905,0.0,2209973692000,FSU,High,NER,Niger
261388400000.0,668000000000.0,-5296819.72241364,0.0,278305012000,FSU,High,NGA,Nigeria
4174694056000.0,5172992000000.0,-468932537.75668496,0.0,6040521994000,FSU,High,BGD,Bangladesh
0.0,0.0,0.0,-39900748.7696461,2618951494000,FSU,High,NIU,Niue
0.0,0.0,0.0,-1065172500.59378,35043388176000,FSU,High,NFK,Norfolk Island
1123509200000.0,1272540000000.0,-646120532.130342,0.0,1818990244000,FSU,High,NOR,Norway
0.0,0.0,0.0,-2900651.0024718996,98472118000,FSU,High,MNP,Northern Mariana Islands
0.0,0.0,0.0,-2900651.0024718996,98472118000,FSU,High,MNP,Pacific Islands Trust Territory
83088066444000.0,11029348000000.0,-303630318.663355,0.0,83212474628000,FSU,High,PAK,Pakistan
0.0,56780000000.0,-776814554.281978,0.0,-1005292008000,FSU,High,PAN,Panama
16293105168000.0,1303646233705.99,-4275239.51023981,0.0,16341504862000,FSU,High,CZE,Czech Republic
16293105168000.0,1303646233705.99,-4275239.51023981,0.0,16341504862000,FSU,High,CZE,Czechoslovakia
0.0,96192000000.0,-1902085200.1598601,0.0,2480949576000,FSU,High,PNG,Papua New Guinea
4083982996000.0,674680000000.0,-3471.6298632538696,0.0,4086322078000,FSU,High,PRY,Paraguay
0.0,0.0,0.0,-437118.470825088,53310482000,FSU,High,BMU,Bermuda
722230912000.0,1220436000000.0,-272146272.77471,0.0,1168556654000,FSU,High,PER,Peru
0.0,3553760000000.0,-439797298.93223,0.0,-431561496000,FSU,High,PHL,Philippines
34406770856000.0,2756831886780.95,-69871887559.9819,0.0,-26157192396000,FSU,High,POL,Poland
280698944000.0,22282894581.9396,-3251230.60761261,0.0,352155118000,FSU,High,PRT,Portugal
0.0,0.0,0.0,-4127860.94788608,400466990000,FSU,High,GNB,Guinea-Bissau
0.0,0.0,0.0,-18329235.281214397,239138814000,FSU,High,TLS,Timor-Leste
95524000000.0,12024000000.0,-12024000000.0,-1231835156.7504199,1555405468000,FSU,High,ERI,Eritrea
96860000.0,0.0,0.0,-252880072.46639702,-19042175792000,FSU,High,QAT,Qatar
14543028000.0,0.0,0.0,-68283918.494913,2012150128000,FSU,High,BTN,Bhutan
0.0,0.0,0.0,-26169.3723136281,2214000,FSU,High,PLW,Palau
160388804000.0,104876000000.0,-4668519416.00654,0.0,1969487694000,FSU,High,ZWE,Zimbabwe
24430421316000.0,1952174462099.05,-6712.09063241295,0.0,24451693266000,FSU,High,ROU,Romania
26923072000.0,33400000000.0,-16188403.074088,0.0,83329784000,FSU,High,RWA,Rwanda
190114260248000.0,21926432000000.0,-21926432000000.0,-35102431499255.4,190119684940000,FSU,High,RUS,Russian Federation
190114260248000.0,21926432000000.0,-21926432000000.0,-35102431499255.4,190119684940000,FSU,High,RUS,USSR
0.0,0.0,0.0,-11843319.346023599,1835865414000,FSU,High,SHN,Saint Helena
0.0,0.0,0.0,-23715113.8307772,859184458000,FSU,High,KNA,Saint Kitts and Nevis
0.0,0.0,0.0,-1840178.5976910999,39888646000,FSU,High,LCA,Saint Lucia
788635456000.0,371408000000.0,-69342601.5217979,0.0,976616752000,FSU,High,BOL,Bolivia (Plurinational State of)
0.0,0.0,0.0,-11658730.943258502,728299636000,FSU,High,SPM,Saint Pierre and Miquelon
0.0,0.0,0.0,-700.15512469166,738000,FSU,High,VCT,Saint Vincent and the Grenadines
0.0,0.0,0.0,-12679344.729112899,1000700890000,FSU,High,STP,Sao Tome and Principe
2368300480000.0,10773504000000.0,-1722887816.31474,0.0,-4437801412000,FSU,High,SAU,Saudi Arabia
0.0,195056000000.0,-32660944.871597197,0.0,176403062000,FSU,High,SEN,Senegal
0.0,0.0,0.0,-117867542.57116102,-9950060244000,FSU,High,SYC,Seychelles
0.0,0.0,0.0,-289152109.065971,26129782042000,FSU,High,SLE,Sierra Leone
547605024000.0,43802697890.1146,-43802697890.1146,-218387223.52256,15123077732000,FSU,High,SVN,Slovenia
6378283104000.0,510497309056.03705,-41478368993.9949,0.0,15630890326000,FSU,High,SVK,Slovakia
6378283104000.0,510497309056.03705,-41478368993.9949,0.0,15630890326000,FSU,High,SVK,Yugoslav SFR
16578186192000.0,1032060000000.0,-104118010.880904,0.0,18851041308000,FSU,High,AFG,Afghanistan
0.0,0.0,0.0,-143138689.325931,5639473818000,FSU,High,BWA,Botswana
0.0,257848000000.0,-35406326916.1272,0.0,13898225370000,FSU,High,SGP,Singapore
3394108000.0,0.0,0.0,-5543950.12313088,766508384000,FSU,High,SOM,Somalia
5935180000000.0,2265188000000.0,-4667107180.13105,0.0,25619523358000,FSU,High,ZAF,South Africa
22472827276000.0,1776893729344.85,-4874375695.19415,0.0,25811460448000,FSU,High,ESP,Spain
0.0,0.0,0.0,-391683504.11499304,-23651688670000,FSU,High,ESH,Western Sahara
0.0,0.0,0.0,-90462501.65182951,4664121834000,FSU,High,SUR,Suriname
2967088332000.0,1695384000000.0,-892331631707.775,0.0,3609498836000,FSU,High,TJK,Tajikistan
2175676000.0,0.0,0.0,-7605941.70795964,1278841578000,FSU,High,SWZ,Swaziland
19212767504000.0,4682680000000.0,-2749822522.99765,0.0,20824836270000,FSU,High,BRA,Brazil
8937305600000.0,725358384249.4359,-24314.8298562184,0.0,8977622540000,FSU,High,SWE,Sweden
1643318076000.0,909816000000.0,-13712927904.025,0.0,-2313167234000,FSU,High,CHE,Switzerland
9190365376000.0,7896428000000.0,-5886868207.57068,0.0,11756275186000,FSU,High,SYR,Syrian Arab Republic
4680008000000.0,2064120000000.0,-1404003597322.97,0.0,4902051776000,FSU,High,TKM,Turkmenistan
366671212000.0,370740000000.0,-316093630.60143596,0.0,529558392000,FSU,High,TZA,United Republic of Tanzania
4249148000.0,2673336000000.0,-7464857371.052529,0.0,5561572788000,FSU,High,THA,Thailand
0.0,25384000000.0,-12550624965.5859,0.0,-7342242192000,FSU,High,TGO,Togo
0.0,0.0,0.0,-1449642.54193108,105611458000,FSU,High,TON,Tonga
0.0,0.0,0.0,-39357655.6530014,597325352000,FSU,High,ABW,Aruba
0.0,16700000000.0,-636500965.416553,0.0,474957586000,FSU,High,TTO,Trinidad and Tobago
8686004000.0,474280000000.0,-2464843708.68104,0.0,4301056574000,FSU,High,OMN,Oman
3908435936000.0,2679348000000.0,-209769682.43018702,0.0,4001403062000,FSU,High,TUN,Tunisia
69705800000000.0,9329288000000.0,-432972734.290541,0.0,70632850902000,FSU,High,TUR,Turkey
0.0,0.0,0.0,-4172398.94610966,159058646000,FSU,High,TCA,
258516000.0,852368000000.0,-14836974.0455732,0.0,18858236000,FSU,High,ARE,United Arab Emirates
71471324000.0,33400000000.0,-1283786579.3359401,0.0,1693871998000,FSU,High,UGA,Uganda
0.0,0.0,0.0,-61353729.53562011,469192216000,FSU,High,TUV,Tuvalu
48507029084000.0,3911484972665.74,-35931210.950498104,0.0,48517863152000,FSU,High,GBR,United Kingdom
0.0,0.0,0.0,-154055953.56699,9989916176000,FSU,High,BLZ,Belize
76677582400000.0,11388064000000.0,-11388064000000.0,-11607072314571.2,76685730404000,FSU,High,UKR,Ukraine
196125998392000.0,76661684000000.0,-892720847.820124,0.0,196406612336000,FSU,High,USA,United States of America
0.0,22044000000.0,-36459807.7340144,0.0,327754962000,FSU,High,BFA,Burkina Faso
3699915728000.0,619904000000.0,-86876.4696404374,0.0,3700160278000,FSU,High,URY,Uruguay
22922631756000.0,6884408000000.0,-6883143320781.52,0.0,36312977948000,FSU,High,UZB,Uzbekistan
573812000.0,784232000000.0,-2629123214.4467397,0.0,2207720886000,FSU,High,VEN,Venezuela (Bolivarian Republic of)
0.0,1706740000000.0,-180801480.532211,0.0,1173241124000,FSU,High,VNM,Viet Nam
13881210340000.0,2342676000000.0,-180280919.42253998,0.0,14266368402000,FSU,High,ETH,Ethiopia
13881210340000.0,2342676000000.0,-180280919.42253998,0.0,14266368402000,FSU,High,ETH,Ethiopia PDR
0.0,0.0,0.0,-14756.337378678701,1675358000,FSU,High,VGB,British Virgin Islands
0.0,0.0,0.0,-4382031.420538,316556808000,FSU,High,WLF,Wallis and Futuna Islands
0.0,0.0,0.0,-209719538.245074,16471802840000,FSU,High,WSM,Samoa
598211368000.0,925848000000.0,-19096520.155618303,0.0,617590112000,FSU,High,YEM,Yemen
598211368000.0,925848000000.0,-19096520.155618303,0.0,617590112000,FSU,High,YEM,Yemen Ar Rp
598211368000.0,925848000000.0,-19096520.155618303,0.0,617590112000,FSU,High,YEM,Yemen Dem
0.0,0.0,0.0,-952703.67676847,119834316000,FSU,High,SLB,Solomon Islands
25962488000.0,153640000000.0,-106045457.491671,0.0,1736294088000,FSU,High,COD,Democratic Republic of the Congo
736385164000.0,167000000000.0,-1078863819.2224698,0.0,1299023404000,FSU,High,ZMB,Zambia
0.0,0.0,0.0,-12114270.1666887,226297886000,FSU,High,NA..1,
6046866260000.0,486390842207.896,-9623754827.0465,0.0,20557123706000,FSU,High,BEL,Belgium
6046866260000.0,486390842207.896,-9623754827.0465,0.0,20557123706000,FSU,High,BEL,Belgium-Luxembourg
273429100000.0,21888285079.8391,0.0,0.0,273854114000,FSU,High,LUX,Luxembourg
0.0,0.0,0.0,-237.50667869058898,90394000,FSU,High,AIA,Anguilla
0.0,0.0,0.0,-3128655.54109162,415006392000,FSU,High,BRN,Brunei Darussalam
17355602588000.0,1378606425646.59,-1334513.75975147,0.0,17357689096000,FSU,High,BGR,Bulgaria
0.0,0.0,0.0,-17462052.9654164,1716544008000,FSU,High,MYT,Mayotte
8543341244000.0,1400128000000.0,-3619808906.8911796,0.0,9830400676000,FSU,High,SRB,Serbia
8543341244000.0,1400128000000.0,-3619808906.8911796,0.0,9830400676000,FSU,High,SRB,Serbia and Montenegro
6926492000.0,0.0,0.0,-349134746.931806,-2101851842000,FSU,High,MNE,Montenegro
1574208800000.0,1319968000000.0,-1592673.21569682,0.0,1576428184000,FSU,High,SDN,Sudan
0.0,0.0,0.0,-13508867.228424301,208895428000,FSU,High,SSD,South Sudan
550990448000.0,151636000000.0,-482011348.342475,0.0,1148897958000,FSU,High,MMR,Myanmar
19768792000.0,0.0,0.0,-12826483.664146401,763900608000,FSU,High,BDI,Burundi
115871280000.0,0.0,0.0,-28354.9527516681,-2443219372000,FSU,High,NA..2,
951232000000.0,233132000000.0,-3568070363.2131295,0.0,6773692518000,FSU,High,ALB,Albania
0.0,0.0,0.0,-155233568.3079,14373559862000,FSU,High,ATA,Antarctica
2873736000.0,23380000000.0,-17305521795.4047,0.0,-8258208908000,FSU,High,CMR,Cameroon
108259086000000.0,23192960000000.0,-877616896.867034,0.0,112619166466000,FSU,High,CAN,Canada
0.0,0.0,0.0,-9058759.24951012,647736412000,FSU,High,CPV,Cape Verde
424247113960000.0,277771768000000.0,-6337032935.7438,0.0,439531424386000,FSU,High,CHN,China
0.0,0.0,0.0,-8576405.25529948,-1001223558000,FSU,High,CYM,Cayman Islands
0.0,0.0,0.0,-10537037.589726401,-10066899824000,FSU,High,CAF,Central African Republic
0.0,488308000000.0,-488308000000.0,-2415223235.7778397,-64371616800000,FSU,High,LKA,Sri Lanka
9367364000.0,0.0,0.0,-8559507.74478238,253931474000,FSU,High,TCD,Chad
9528555740000.0,14011968000000.0,-1649.90331429072,0.0,9530453692000,FSU,High,DZA,Algeria
4849771516000.0,1197056000000.0,-2028934.205584,0.0,4853488688000,FSU,High,CHL,Chile
0.0,0.0,0.0,-294953.28256684396,33027530000,FSU,High,CXR,Christmas Island
31573020000.0,1909144000000.0,-211586.76959485302,0.0,32817270000,FSU,High,COL,Colombia
0.0,0.0,0.0,-1447448.73328036,77621216000,FSU,High,COM,Comoros
0.0,156980000000.0,-37247791.7380242,0.0,32477294000,FSU,High,COG,Congo
0.0,0.0,0.0,-200999.379624116,32668940000,FSU,High,COK,Cook Islands
0.0,198396000000.0,-4741227785.68486,0.0,10222556288000,FSU,High,CRI,Costa Rica
0.0,0.0,0.0,-28291073.540887102,1949568466000,FSU,High,CUB,Cuba
0.0,0.0,0.0,-1198798.65949905,-2611392646000,FSU,High,ASM,American Samoa
56651076000.0,4763086244.794121,-135565430.345829,0.0,77845530000,FSU,High,CYP,Cyprus
5668266572000.0,1102868000000.0,-1102868000000.0,-461145236120.31,5803417738000,FSU,High,AZE,Azerbaijan
0.0,0.0,0.0,-12491014.718112,1091475520000,FSU,High,BEN,Benin
15400339200000.0,1238412441406.56,-2400599964.72187,0.0,13024770002000,FSU,High,DNK,Denmark
0.0,0.0,0.0,-1976723.12915929,257733750000,FSU,High,DMA,Dominica
0.0,269204000000.0,-1584926.15569838,0.0,57486250000,FSU,High,DOM,Dominican Republic
8561136096000.0,2745480000000.0,-2570451255507.48,0.0,9542117972000,FSU,High,BLR,Belarus
19250424000.0,579156000000.0,-8511607241.41826,0.0,5025238952000,FSU,High,ECU,Ecuador
30731979276000.0,14522988000000.0,-2790414.06513243,0.0,30793351300000,FSU,High,EGY,Egypt
0.0,0.0,0.0,-126792416.176995,14007101596000,FSU,High,AND,Andorra
0.0,340012000000.0,-4997365557.434,0.0,2706226240000,FSU,High,SLV,El Salvador
0.0,0.0,0.0,-204094038.97327,7529540752000,FSU,High,GNQ,Equatorial Guinea
1853795524000.0,152204009600.361,-34557881.9771353,0.0,1921347860000,FSU,High,EST,Estonia
0.0,0.0,0.0,-6064583.26807145,-1531465124000,FSU,High,FRO,Faroe Islands
0.0,0.0,0.0,-34135017.1619017,1929602880000,FSU,High,FLK,Falkland Islands (Malvinas)
0.0,109552000000.0,-9422333387.01686,0.0,3120591376000,FSU,High,FJI,Fiji
3113347600000.0,249990200171.897,-5657877710.98283,0.0,6557522050000,FSU,High,FIN,Finland
125411587196000.0,10084793091464.8,-4027361966.7852,0.0,135290914144000,FSU,High,FRA,France
11370696000.0,326652000000.0,-33698340.9160132,0.0,80401562000,FSU,High,AGO,Angola
0.0,0.0,0.0,-16881141.4450726,513704548000,FSU,High,PYF,French Polynesia
0.0,0.0,0.0,-292873.738244291,24900516000,FSU,High,DJI,Djibouti
308215200000.0,304608000000.0,-92639790191.9026,0.0,757276384000,FSU,High,GEO,Georgia
0.0,0.0,0.0,-47782199.0808712,5065465250000,FSU,High,GAB,Gabon
0.0,0.0,0.0,-1348405994.8078,1946164204000,FSU,High,GMB,Gambia
84319235200000.0,6747122335380.81,-659789718.585439,0.0,84606318086000,FSU,High,DEU,Germany
84319235200000.0,6747122335380.81,-659789718.585439,0.0,84606318086000,FSU,High,DEU,Germany Fr
84319235200000.0,6747122335380.81,-659789718.585439,0.0,84606318086000,FSU,High,DEU,Germany Nl
0.0,0.0,0.0,-47036.827894625305,2283254000,FSU,High,ATG,Antigua and Barbuda
788546612000.0,609216000000.0,-637218.3328473821,0.0,790652564000,FSU,High,BIH,Bosnia and Herzegovina
0.0,430192000000.0,-1824573024.20285,0.0,854771646000,FSU,High,GHA,Ghana
0.0,0.0,0.0,-211637803.493073,-40134556160000,FSU,High,GIB,Gibraltar
0.0,0.0,0.0,-128484403.902224,5870855974000,FSU,High,KIR,Kiribati
5584841388000.0,441968667718.41705,-6358902012.2702,0.0,7283937716000,FSU,High,GRC,Greece
0.0,0.0,0.0,-67724179.31009671,2605002584000,FSU,High,GRL,Greenland
0.0,0.0,0.0,-127087443.45059499,-75537801574000,FSU,High,GRD,Grenada
0.0,0.0,0.0,-89772144.8163568,2537393542000,FSU,High,GUM,Guam
4063444000.0,423512000000.0,-3801400693.3328,0.0,-3253112796000,FSU,High,GTM,Guatemala
38243837004000.0,5773524000000.0,-11295966952.7698,0.0,45216059036000,FSU,High,ARG,Argentina
0.0,182364000000.0,-8082409.51158417,0.0,41704164000,FSU,High,GIN,Guinea
